parameters,fit_value,mirror,function,dipole_force,Particles,iterations,Inertia,Cognitive,Social,Runtime
"[90.0, 90.0, 113.853, 146.6, 40.3, 45.0, 3.032, 5.0, 0.0, 1.0, 4.239, 0.0]",1.0737999688841764,-1,pencil,True,50,50,0.9,1,2,42.843077300000004
"[-90.0, -55.251, 117.94, 360.0, -45.0, -45.0, 3.0, 5.0, 1.0, 0.0, 5.0, 0.0]",1.0794297071392471,-1,pencil,True,50,50,0.9,1,2,44.33391659997869
"[90.0, -38.049, 63.414, 273.586, -45.0, 45.0, 3.033, 4.743, 1.0, 0.0, 5.0, 0.0]",1.082267791047782,-1,pencil,True,50,50,0.9,1,2,43.45523790002335
"[-90.0, 87.351, 73.139, 143.654, -8.679, -45.0, 3.011, 4.324, 0.089, 0.911, 1.0, 0.0]",1.0786206171408868,-1,pencil,True,50,50,0.9,1,2,28.004036800004542
"[90.0, -90.0, 117.994, 325.684, 45.0, 45.0, 3.05, 5.0, 0.0, 1.0, 5.0, 0.0]",1.0751987631268518,-1,pencil,True,50,50,0.9,1,2,34.74911149998661
"[-25.065, 87.12, 116.341, 141.197, -45.0, -25.099, 3.0, 2.522, 1.0, 0.0, 5.0, 0.0]",1.0822607329616893,-1,pencil,True,50,50,0.9,1,2,43.08890000003157
"[90.0, -90.0, 128.731, 326.185, 12.828, 45.0, 3.0, 5.0, 1.0, 0.0, 1.0, 0.0]",1.0586788457195522,-1,pencil,True,50,50,0.9,1,2,44.860707100015134
"[90.0, -90.0, 78.315, 326.253, -29.967, 45.0, 3.05, 5.0, 0.067, 0.933, 1.003, 0.0]",1.0698954662800884,-1,pencil,True,50,50,0.9,1,2,44.126995300001
"[-90.0, -56.563, 62.356, 0.0, 44.715, -45.0, 3.033, 5.0, 0.787, 0.213, 1.0, 0.0]",1.0770180453332239,-1,pencil,True,50,50,0.9,1,2,42.76087919995189
"[90.0, -90.0, 43.072, 325.953, -19.725, 45.0, 3.05, 5.0, 0.0, 1.0, 1.0, 0.0]",1.0585545479889207,-1,pencil,True,50,50,0.9,1,2,42.85308420000365
"[-90.0, -90.0, 117.892, 325.903, -45.0, -45.0, 3.05, 5.0, 0.18, 0.82, 1.208, 0.0]",1.0752604346849906,-1,pencil,True,50,50,0.9,1,2,43.17086999997264
"[-90.0, -55.001, 108.713, 360.0, -36.387, -45.0, 3.0, 5.0, 0.283, 0.717, 5.0, 0.0]",1.0704212540480667,-1,pencil,True,50,50,0.9,1,2,43.29521000001114
"[90.0, 90.0, 51.363, 147.171, -12.892, 45.0, 3.0, 5.0, 1.0, 0.0, 1.0, 0.0]",1.060540125614544,-1,pencil,True,50,50,0.9,1,2,41.935628000006545
"[90.0, -90.0, 12.651, 0.0, 2.352, 45.0, 3.0, 1.0, 0.07, 0.93, 5.0, 0.0]",1.7895921985087069,-1,pencil,True,50,50,0.9,1,2,42.352024500025436
"[90.0, -90.0, 47.193, 326.059, -14.568, 45.0, 3.05, 4.521, 0.0, 1.0, 5.0, 0.0]",1.0637215520315066,-1,pencil,True,50,50,0.9,1,2,42.902260400005616
"[-90.0, -56.41, 47.972, 0.0, 16.194, -45.0, 3.05, 5.0, 0.0, 1.0, 5.0, 0.0]",1.0588280693176997,-1,pencil,True,50,50,0.9,1,2,44.85470249998616
"[90.0, 90.0, 0.0, 360.0, -45.0, 45.0, 3.0, 3.267, 0.0, 1.0, 5.0, 0.0]",2.203453272263281,-1,pencil,True,50,50,0.9,1,2,43.09105920000002
"[90.0, 90.0, 0.0, 0.0, -45.0, -45.0, 3.047, 3.248, 1.0, 0.0, 3.422, 0.0]",2.2034532292478635,-1,pencil,True,50,50,0.9,1,2,41.880058699985966
"[90.0, 90.0, 107.976, 144.583, 34.06, 45.0, 3.0, 5.0, 0.0, 1.0, 1.33, 0.0]",1.0801518549623341,-1,pencil,True,50,50,0.9,1,2,39.542526600009296
"[-90.0, -55.819, 118.012, 0.0, -45.0, -45.0, 3.05, 5.0, 0.16, 0.84, 5.0, 0.0]",1.075252631215118,-1,pencil,True,50,50,0.9,1,2,43.43283499998506
"[-90.0, -56.719, 67.352, 360.0, -1.616, -45.0, 3.0, 4.573, 0.0, 1.0, 5.0, 0.0]",1.0738581285541429,-1,pencil,True,50,50,0.9,1,2,43.36233509995509
"[90.0, -90.0, 0.0, 360.0, -45.0, -34.283, 3.0, 5.0, 0.0, 1.0, 3.893, 0.0]",2.2034533046889857,-1,pencil,True,50,50,0.9,1,2,42.745347500022035
"[-90.0, -55.733, 118.093, 0.0, -45.0, -45.0, 3.05, 5.0, 1.0, 0.0, 1.884, 0.0]",1.0752914529952615,-1,pencil,True,50,50,0.9,1,2,42.58153869997477
"[-90.0, -56.605, 67.902, 360.0, 40.16, -45.0, 3.018, 5.0, 0.277, 0.723, 1.0, 0.0]",1.0727933690272435,-1,pencil,True,50,50,0.9,1,2,43.52404089999618
"[90.0, 53.785, 133.467, 180.698, 15.058, 45.0, 3.0, 5.0, 0.0, 1.0, 2.198, 0.0]",1.0665848104653548,-1,pencil,True,50,50,0.9,1,2,43.67928899999242
"[-90.0, 89.272, 43.96, 145.832, 19.849, -45.0, 3.03, 5.0, 0.0, 1.0, 3.554, 0.0]",1.0641967619204706,-1,pencil,True,50,50,0.9,1,2,41.43537550000474
"[90.0, -35.218, 70.914, 268.525, -37.798, 45.0, 3.035, 5.0, 0.177, 0.823, 1.0, 0.0]",1.0797844106036796,-1,pencil,True,50,50,0.9,1,2,27.981378700002097
"[-90.0, -73.445, 131.232, 344.302, -14.643, -45.0, 3.05, 5.0, 1.0, 0.0, 1.0, 0.0]",1.0615894110467419,-1,pencil,True,50,50,0.9,1,2,44.624598799971864
"[90.0, -90.0, 117.761, 326.4, 45.0, 45.0, 3.05, 5.0, 0.0, 1.0, 1.0, 0.0]",1.0759345923677204,-1,pencil,True,50,50,0.9,1,2,42.974348600022495
"[-90.0, 77.087, 0.0, 0.0, 45.0, 45.0, 3.004, 3.266, 1.0, 0.0, 1.0, 0.0]",2.203453235979695,-1,pencil,True,50,50,0.9,1,2,41.86201650003204
"[-90.0, -54.409, 69.885, 360.0, 39.154, -45.0, 3.05, 5.0, 0.61, 0.39, 5.0, 0.0]",1.077839571793651,-1,pencil,True,50,50,0.9,1,2,43.16981729998952
"[90.0, -90.0, 117.932, 325.403, 45.0, 45.0, 3.027, 5.0, 0.0, 1.0, 1.0, 0.0]",1.0770027189374116,-1,pencil,True,50,50,0.9,1,2,43.11145079997368
"[90.0, -90.0, 138.053, 325.423, 19.916, 42.448, 3.003, 5.0, 0.071, 0.929, 1.0, 0.0]",1.0665915702076274,-1,pencil,True,50,50,0.9,1,2,43.60799660003977
"[-90.0, -55.112, 137.663, 0.0, -20.141, -45.0, 3.05, 5.0, 0.0, 1.0, 1.074, 0.0]",1.0595013249513463,-1,pencil,True,50,50,0.9,1,2,43.340373200015165
"[-90.0, -55.255, 61.916, 0.0, 45.0, -45.0, 3.0, 5.0, 1.0, 0.0, 5.0, 0.0]",1.0796242781589789,-1,pencil,True,50,50,0.9,1,2,43.46854660002282
"[-32.125, 90.0, 73.522, 145.338, -45.0, -31.846, 3.0, 4.266, 1.0, 0.0, 5.0, 0.0]",1.0455920755926678,-1,pencil,True,50,50,0.9,1,2,41.58742519997759
"[-90.0, 90.0, 129.297, 143.867, 26.594, -45.0, 3.05, 1.0, 1.0, 0.0, 1.0, 0.0]",1.3706775611799364,-1,pencil,True,50,50,0.9,1,2,24.146965499967337
"[90.0, -90.0, 134.268, 326.602, 17.147, 45.0, 3.0, 4.983, 0.0, 1.0, 5.0, 0.0]",1.0583991264368549,-1,pencil,True,50,50,0.9,1,2,25.338472299976274
"[90.0, -90.0, 44.422, 322.416, 22.203, 45.0, 3.05, 1.0, 1.0, 0.0, 1.0, 0.0]",1.372570160890097,-1,pencil,True,50,50,0.9,1,2,25.734789700014517
"[90.0, 71.626, 60.931, 162.321, -45.0, 45.0, 3.05, 4.967, 0.012, 0.988, 1.0, 0.0]",1.0838260892926976,-1,pencil,True,50,50,0.9,1,2,24.770547299995087
"[-90.0, -90.0, 130.282, 325.307, -14.72, -45.0, 3.05, 5.0, 0.0, 1.0, 5.0, 0.0]",1.0597190638365543,-1,pencil,True,50,50,0.9,1,2,25.84749150002608
"[-90.0, 90.0, 116.516, 143.153, 15.266, -45.0, 3.05, 2.289, 0.673, 0.327, 1.0, 0.0]",1.1801312458322584,-1,pencil,True,50,50,0.9,1,2,24.95228730002418
"[90.0, -90.0, 109.919, 325.531, 37.263, 45.0, 3.046, 5.0, 1.0, 0.0, 5.0, 0.0]",1.0691716978825012,-1,pencil,True,50,50,0.9,1,2,25.323552799993195
